Date,Timeguessr Day,Timeguessr Round,City,Subdivision,Country,Year,Michael Total Score,Michael Round Score,Michael Geography,Michael Geography Distance,Michael Time,Michael Time Distance,Michael Time Guessed,Michael Time Score,Michael Geography Score,Michael Geography Score (Min),Michael Geography Score (Max),Sarah Total Score,Sarah Round Score,Sarah Geography,Sarah Geography Distance,Sarah Time,Sarah Time Distance,Sarah Time Guessed,Sarah Time Score,Sarah Geography Score,Sarah Geography Score (Min),Sarah Geography Score (Max),Michael Time Score (Min),Michael Time Score (Max),Sarah Time Score (Min),Sarah Time Score (Max)
2025-10-27,879,1,Montreal,Quebec,Canada,1967.0,39523.0,9875.2,OO%,6200.0,OOO,0.0,1967.0,5000.0,4875.2,4875.2,4875.2,43083.0,6823.0677,XXX,2031000.0,OOO,0.0,1967.0,5000.0,1823.0677,1823.0677,1823.0677,5000.0,5000.0,5000.0,5000.0
2025-10-27,879,2,Shanghai,Shanghai,China,2012.0,39523.0,8333.6,OO%,2900.0,O%X,7.0,2019.0,3400.0,4933.6,4933.6,4933.6,43083.0,6956.0,OO%,1500.0,OXX,12.0,2024.0,2000.0,4956.0,4956.0,4956.0,3400.0,3400.0,2000.0,2000.0
2025-10-27,879,3,Berlin,Berlin,Germany,1941.0,39523.0,9592.060000000001,OO%,397.0,OOX,3.0,1938.0,4600.0,4992.06,4992.06,4992.06,43083.0,9891.6,OO%,2400.0,OO%,1.0,1940.0,4950.0,4941.6,4941.6,4941.6,4600.0,4600.0,4950.0,4950.0
2025-10-27,879,4,New York,New York,United States,1911.0,39523.0,8309.6,OO%,4400.0,O%X,6.0,1905.0,3400.0,4909.6,4909.6,4909.6,43083.0,10000.0,OOO,37.0,OOO,0.0,1911.0,5000.0,5000.0,5000.0,5000.0,3400.0,3400.0,5000.0,5000.0
2025-10-27,879,5,Athens,,Greece,1991.0,39523.0,3412.0,XXX,11112200.0,O%X,7.0,1984.0,3400.0,12.0,12.0,12.0,43083.0,9410.0,OO%,22500.0,OOX,3.0,1988.0,4600.0,4810.0,4810.0,4810.0,3400.0,3400.0,4600.0,4600.0
2025-10-28,880,1,Washington DC,Washington DC,United States,1945.0,36235.0,6000.0,OOO,38.1,%XX,20.0,1925.0,1000.0,5000.0,5000.0,5000.0,40221.0,9998.939999999999,OO%,53.0,OOO,0.0,1945.0,5000.0,4998.94,4998.94,4998.94,1000.0,1000.0,5000.0,5000.0
2025-10-28,880,2,Helsinki,,Finland,1950.0,36235.0,8851.2,OO%,1800.0,O%X,5.0,1955.0,3900.0,4951.2,4951.2,4951.2,40221.0,6105.0,OXX,395000.0,OXX,12.0,1962.0,2000.0,4105.0,4105.0,4105.0,3900.0,3900.0,2000.0,2000.0
2025-10-28,880,3,Abidja,,Cte d'Ivoire,2025.0,36235.0,8268.8,OO%,7800.0,O%X,7.0,2018.0,3400.0,4868.8,4868.8,4868.8,40221.0,7376.0,OO%,6000.0,OXX,9.0,2016.0,2500.0,4876.0,4876.0,4876.0,3400.0,3400.0,2500.0,2500.0
2025-10-28,880,4,St. Petersburg,,Russia,1968.0,36235.0,7497.356,OO%,132.2,OXX,8.0,1976.0,2500.0,4997.356,4997.356,4997.356,40221.0,6951.2,OO%,1800.0,OXX,13.0,1955.0,2000.0,4951.2,4951.2,4951.2,2500.0,2500.0,2000.0,2000.0
2025-10-28,880,5,Dubai,,United Arab Emirates,2006.0,36235.0,5616.8,OXX,883200.0,OXX,13.0,2019.0,2000.0,3616.8,3616.8,3616.8,40221.0,9789.2,OO%,15200.0,OO%,1.0,2005.0,4950.0,4839.2,4839.2,4839.2,2000.0,2000.0,4950.0,4950.0
2025-10-29,881,1,Tokyo,,Japan,2012.0,44332.0,9582.864,OO%,856.8,OOX,3.0,2015.0,4600.0,4982.864,4982.864,4982.864,45010.0,9940.32,OO%,484.0,OO%,1.0,2011.0,4950.0,4990.32,4990.32,4990.32,4600.0,4600.0,4950.0,4950.0
2025-10-29,881,2,Jerusalem,,Israel,2025.0,44332.0,9944.198,OO%,290.1,OO%,1.0,2024.0,4950.0,4994.198,4994.198,4994.198,45010.0,9638.0,OOX,53000.0,OO%,1.0,2024.0,4950.0,4688.0,4688.0,4688.0,4950.0,4950.0,4950.0,4950.0
2025-10-29,881,3,Los Angeles,California,United States,1994.0,44332.0,9938.814,OO%,559.3,OO%,1.0,1993.0,4950.0,4988.814,4988.814,4988.814,45010.0,5994.7,OO%,265.0,%XX,19.0,1975.0,1000.0,4994.7,4994.7,4994.7,4950.0,4950.0,1000.0,1000.0
2025-10-29,881,4,Caracas,,Venezuela,1988.0,44332.0,7376.8,OO%,5800.0,OXX,10.0,1998.0,2500.0,4876.8,4876.8,4876.8,45010.0,9676.8,OO%,5800.0,OO%,2.0,1990.0,4800.0,4876.8,4876.8,4876.8,2500.0,2500.0,4800.0,4800.0
2025-10-29,881,5,Amsterdam,,Netherlands,1950.0,44332.0,7489.132,OO%,543.4,OXX,8.0,1958.0,2500.0,4989.132,4989.132,4989.132,45010.0,9760.0,OO%,35000.0,OOO,0.0,1950.0,5000.0,4760.0,4760.0,4760.0,2500.0,2500.0,5000.0,5000.0
2025-10-30,882,1,Chicago,Illinois,United States,1975.0,38488.0,4941.6,OO%,2400.0,XXX,47.0,1928.0,0.0,4941.6,4941.6,4941.6,40329.0,9227.2,OO%,3300.0,OOX,4.0,1971.0,4300.0,4927.2,4927.2,4927.2,0.0,0.0,4300.0,4300.0
2025-10-30,882,2,Lagos,,Nigeria,2016.0,38488.0,9676.4,OO%,5900.0,OO%,2.0,2018.0,4800.0,4876.4,4876.4,4876.4,40329.0,6908.0,OO%,4500.0,OXX,11.0,2005.0,2000.0,4908.0,4908.0,4908.0,4800.0,4800.0,2000.0,2000.0
2025-10-30,882,3,Antwerp,,Belgium,1955.0,38488.0,5998.632,OO%,68.4,%XX,19.0,1936.0,1000.0,4998.632,4998.632,4998.632,40329.0,9028.4,OOX,42900.0,OOX,4.0,1951.0,4300.0,4728.4,4728.4,4728.4,1000.0,1000.0,4300.0,4300.0
2025-10-30,882,4,Zagreb,,Croatia,1963.0,38488.0,9289.89,OO%,505.5,OOX,4.0,1967.0,4300.0,4989.89,4989.89,4989.89,40329.0,7484.292,OO%,785.4,OXX,9.0,1954.0,2500.0,4984.292,4984.292,4984.292,4300.0,4300.0,2500.0,2500.0
2025-10-30,882,5,Cork,,Ireland,1920.0,38488.0,8581.5,O%X,218500.0,OOX,4.0,1924.0,4300.0,4281.5,4281.5,4281.5,40329.0,7680.9,O%X,219100.0,O%X,6.0,1914.0,3400.0,4280.9,4280.9,4280.9,4300.0,4300.0,3400.0,3400.0
2025-10-31,883,1,Los Angeles,California,United States,1938.0,46947.0,9789.64,OO%,518.0,OO%,2.0,1936.0,4800.0,4989.64,4989.64,4989.64,41364.0,8395.076000000001,OO%,246.2,O%X,7.0,1931.0,3400.0,4995.076,4995.076,4995.076,4800.0,4800.0,3400.0,3400.0
2025-10-31,883,2,Rabat,,Morocco,2024.0,46947.0,9753.6,OO%,24100.0,OO%,1.0,2023.0,4950.0,4803.6,4803.6,4803.6,41364.0,7997.6,OOX,75600.0,O%X,7.0,2017.0,3400.0,4597.6,4597.6,4597.6,4950.0,4950.0,3400.0,3400.0
2025-10-31,883,3,Krefeld,North Rhine-Westphalia,Germany,1945.0,46947.0,9117.7,OXX,382300.0,OOO,0.0,1945.0,5000.0,4117.7,4117.7,4117.7,41364.0,8963.1,OXX,486900.0,OO%,1.0,1944.0,4950.0,4013.1,4013.1,4013.1,5000.0,5000.0,4950.0,4950.0
2025-10-31,883,4,Bratislava,,Slovakia,1974.0,46947.0,9940.374,OO%,481.3,OO%,1.0,1973.0,4950.0,4990.374,4990.374,4990.374,41364.0,8496.2,OXX,803800.0,OO%,2.0,1976.0,4800.0,3696.2,3696.2,3696.2,4950.0,4950.0,4800.0,4800.0
2025-10-31,883,5,Mulhouse,Grand Est,France,1959.0,46947.0,8344.8,OO%,2200.0,O%X,6.0,1965.0,3400.0,4944.8,4944.8,4944.8,41364.0,7512.0,OXX,388000.0,O%X,6.0,1953.0,3400.0,4112.0,4112.0,4112.0,3400.0,3400.0,3400.0,3400.0
2025-11-03,886,1,Moscow,,Russia,1990.0,41639.0,9996.186,OO%,190.7,OOO,0.0,1990.0,5000.0,4996.186,4996.186,4996.186,38735.0,9959.2,OO%,1300.0,OOO,0.0,1990.0,5000.0,4959.2,4959.2,4959.2,5000.0,5000.0,5000.0,5000.0
2025-11-03,886,2,Berlin,Berlin,Germany,1955.0,41639.0,5866.0,OO%,8500.0,%XX,20.0,1935.0,1000.0,4866.0,4866.0,4866.0,38735.0,6861.6,OO%,9600.0,OXX,15.0,1940.0,2000.0,4861.6,4861.6,4861.6,1000.0,1000.0,2000.0,2000.0
2025-11-03,886,3,Santiago,,Chile,1910.0,41639.0,7444.8,OO%,2200.0,OXX,8.0,1918.0,2500.0,4944.8,4944.8,4944.8,38735.0,4612.0,XXX,12640000.0,OOX,3.0,1913.0,4600.0,12.0,12.0,12.0,2500.0,2500.0,4600.0,4600.0
2025-11-03,886,4,Lisbon,,Portugal,1982.0,41639.0,8382.522,OO%,873.9,O%X,6.0,1988.0,3400.0,4982.522,4982.522,4982.522,38735.0,7305.2,OO%,23700.0,OXX,8.0,1990.0,2500.0,4805.2,4805.2,4805.2,3400.0,3400.0,2500.0,2500.0
2025-11-03,886,5,Indianapolis,Indiana,United States,1918.0,41639.0,9950.0,OOO,6.0,OO%,1.0,1919.0,4950.0,5000.0,5000.0,5000.0,38735.0,9998.082,OO%,95.9,OOO,0.0,1918.0,5000.0,4998.082,4998.082,4998.082,4950.0,4950.0,5000.0,5000.0
2025-11-04,887,1,Beirut,,Lebanon,2020.0,45238.0,9990.880000000001,OO%,456.0,OOO,0.0,2020.0,5000.0,4990.88,4990.88,4990.88,38086.0,8117.0,OXX,283000.0,O%X,5.0,2025.0,3900.0,4217.0,4217.0,4217.0,5000.0,5000.0,3900.0,3900.0
2025-11-04,887,2,Dublin,,Ireland,1996.0,45238.0,8380.0,OO%,1000.0,O%X,6.0,1990.0,3400.0,4980.0,4980.0,4980.0,38086.0,6992.56,OO%,372.0,OXX,13.0,1983.0,2000.0,4992.56,4992.56,4992.56,3400.0,3400.0,2000.0,2000.0
2025-11-04,887,3,Barcelona,,Spain,1957.0,45238.0,9940.0,OO%,2500.0,OOO,0.0,1957.0,5000.0,4940.0,4940.0,4940.0,38086.0,8398.006000000001,OO%,99.7,O%X,7.0,1950.0,3400.0,4998.006,4998.006,4998.006,5000.0,5000.0,3400.0,3400.0
2025-11-04,887,4,Denver,Colorado,United States,1966.0,45238.0,9956.0,OO%,1500.0,OOO,0.0,1966.0,5000.0,4956.0,4956.0,4956.0,38086.0,9986.720000000001,OO%,664.0,OOO,0.0,1966.0,5000.0,4986.72,4986.72,4986.72,5000.0,5000.0,5000.0,5000.0
2025-11-04,887,5,Helsinki,,Finland,1936.0,45238.0,6987.858,OO%,607.1,OXX,14.0,1950.0,2000.0,4987.858,4987.858,4987.858,38086.0,4590.65,%XX,1818700.0,OXX,11.0,1947.0,2000.0,2590.65,2590.65,2590.65,2000.0,2000.0,2000.0,2000.0
2025-11-05,888,1,New York,New York,United States,2025.0,39125.0,10000.0,OOO,8.7,OOO,0.0,2025.0,5000.0,5000.0,5000.0,5000.0,29711.0,9997.844000000001,OO%,107.8,OOO,0.0,2025.0,5000.0,4997.844,4997.844,4997.844,5000.0,5000.0,5000.0,5000.0
2025-11-05,888,2,Vilnius,,Lithuania,1939.0,39125.0,4995.618,OO%,219.1,XXX,21.0,1918.0,0.0,4995.618,4995.618,4995.618,29711.0,6994.924,OO%,253.8,OXX,14.0,1925.0,2000.0,4994.924,4994.924,4994.924,0.0,0.0,2000.0,2000.0
2025-11-05,888,3,Cologne,North Rhine-Westphalia,Germany,1976.0,39125.0,8395.73,OO%,213.5,O%X,7.0,1983.0,3400.0,4995.73,4995.73,4995.73,29711.0,6087.3,OXX,412700.0,OXX,14.0,1962.0,2000.0,4087.3,4087.3,4087.3,3400.0,3400.0,2000.0,2000.0
2025-11-05,888,4,Melbourne,Victoria,Australia,1998.0,39125.0,5941.6,OO%,2400.0,%XX,16.0,1982.0,1000.0,4941.6,4941.6,4941.6,29711.0,3813.9,%XX,1372200.0,%XX,18.0,1980.0,1000.0,2813.9,2813.9,2813.9,1000.0,1000.0,1000.0,1000.0
2025-11-05,888,5,Nouakchott,,Mauritania,2016.0,39125.0,9791.1,OO%,445.0,OO%,2.0,2018.0,4800.0,4991.1,4991.1,4991.1,29711.0,2823.16,XXX,5884200.0,OXX,8.0,2024.0,2500.0,323.15999999999985,323.15999999999985,323.15999999999985,4800.0,4800.0,2500.0,2500.0
2025-11-06,889,1,Kingston,,Jamaica,2016.0,43258.0,9948.0,OO%,2000.0,OOO,0.0,2016.0,5000.0,4948.0,4948.0,4948.0,47279.0,9903.2,OO%,4800.0,OOO,0.0,2016.0,5000.0,4903.2,4903.2,4903.2,5000.0,5000.0,5000.0,5000.0
2025-11-06,889,2,Washington DC,Washington DC,United States,1911.0,43258.0,7496.496,OO%,175.2,OXX,8.0,1903.0,2500.0,4996.496,4996.496,4996.496,47279.0,9598.315999999999,OO%,84.2,OOX,3.0,1914.0,4600.0,4998.316,4998.316,4998.316,2500.0,2500.0,4600.0,4600.0
2025-11-06,889,3,Tel Aviv,,Israel,1933.0,43258.0,7186.4,OOX,53400.0,OXX,10.0,1923.0,2500.0,4686.4,4686.4,4686.4,47279.0,9482.4,OOX,54400.0,OO%,2.0,1935.0,4800.0,4682.4,4682.4,4682.4,2500.0,2500.0,4800.0,4800.0
2025-11-06,889,4,Budapest,,Hungary,1985.0,43258.0,8832.0,OO%,3000.0,O%X,5.0,1990.0,3900.0,4932.0,4932.0,4932.0,47279.0,9896.4,OO%,2100.0,OO%,1.0,1986.0,4950.0,4946.4,4946.4,4946.4,3900.0,3900.0,4950.0,4950.0
2025-11-06,889,5,Athens,,Greece,1964.0,43258.0,9797.088,OO%,145.6,OO%,2.0,1962.0,4800.0,4997.088,4997.088,4997.088,47279.0,8398.562,OO%,71.9,O%X,6.0,1958.0,3400.0,4998.562,4998.562,4998.562,4800.0,4800.0,3400.0,3400.0
2025-11-07,890,1,Memphis,Tennessee,United States,1977.0,41222.0,9169.2,OO%,7700.0,OOX,4.0,1973.0,4300.0,4869.2,4869.2,4869.2,39477.0,6236.0,OXX,264000.0,OXX,15.0,1962.0,2000.0,4236.0,4236.0,4236.0,4300.0,4300.0,2000.0,2000.0
2025-11-07,890,2,Copenhagen,,Denmark,1923.0,41222.0,9943.676,OO%,316.2,OO%,1.0,1924.0,4950.0,4993.676,4993.676,4993.676,39477.0,8580.0,OXX,520000.0,OOX,3.0,1920.0,4600.0,3980.0,3980.0,3980.0,4950.0,4950.0,4600.0,4600.0
2025-11-07,890,3,New Delhi,Delhi,India,2008.0,41222.0,7481.348,OO%,932.6,OXX,10.0,2018.0,2500.0,4981.348,4981.348,4981.348,39477.0,7219.5,%XX,1161000.0,OOX,4.0,2012.0,4300.0,2919.5,2919.5,2919.5,2500.0,2500.0,4300.0,4300.0
2025-11-07,890,4,Belfast,Northern Ireland,United Kingdom,1912.0,41222.0,6323.3,O%X,176700.0,OXX,13.0,1925.0,2000.0,4323.3,4323.3,4323.3,39477.0,8623.5,O%X,176500.0,OOX,4.0,1908.0,4300.0,4323.5,4323.5,4323.5,2000.0,2000.0,4300.0,4300.0
2025-11-07,890,5,Paris,Ile-de-France,France,1930.0,41222.0,8304.8,OO%,4700.0,O%X,7.0,1923.0,3400.0,4904.8,4904.8,4904.8,39477.0,8817.6,OO%,3900.0,O%X,5.0,1925.0,3900.0,4917.6,4917.6,4917.6,3400.0,3400.0,3900.0,3900.0
2025-11-17,900,1,Toronto,Ontario,Canada,2022.0,46724.0,9588.086,OO%,595.7,OOX,3.0,2025.0,4600.0,4988.086,4988.086,4988.086,45436.0,9946.664,OO%,166.8,OO%,1.0,2023.0,4950.0,4996.664,4996.664,4996.664,4600.0,4600.0,4950.0,4950.0
2025-11-17,900,2,Sofia,,Bulgaria,1995.0,46724.0,9988.164,OO%,591.8,OOO,0.0,1995.0,5000.0,4988.164,4988.164,4988.164,45436.0,7496.814,OO%,159.3,OXX,10.0,2005.0,2500.0,4996.814,4996.814,4996.814,5000.0,5000.0,2500.0,2500.0
2025-11-17,900,3,Paris,Ile-de-France,France,1909.0,46724.0,7448.0,OO%,2000.0,OXX,10.0,1919.0,2500.0,4948.0,4948.0,4948.0,45436.0,8883.11,OO%,844.5,O%X,5.0,1914.0,3900.0,4983.11,4983.11,4983.11,2500.0,2500.0,3900.0,3900.0
2025-11-17,900,4,Athens,,Greece,1989.0,46724.0,9894.8,OO%,2200.0,OO%,1.0,1988.0,4950.0,4944.8,4944.8,4944.8,45436.0,9259.2,OO%,1300.0,OOX,4.0,1985.0,4300.0,4959.2,4959.2,4959.2,4950.0,4950.0,4300.0,4300.0
2025-11-17,900,5,Bloomington,Indiana,United States,1911.0,46724.0,9805.2,OO%,23700.0,OOO,0.0,1911.0,5000.0,4805.2,4805.2,4805.2,45436.0,9850.0,OO%,12500.0,OOO,0.0,1911.0,5000.0,4850.0,4850.0,4850.0,5000.0,5000.0,5000.0,5000.0
2025-11-18,901,1,Cambridge,England,United Kingdom,1939.0,45513.0,9941.9,OO%,405.0,OO%,1.0,1940.0,4950.0,4991.9,4991.9,4991.9,40427.0,9793.423999999999,OO%,328.8,OO%,2.0,1937.0,4800.0,4993.424,4993.424,4993.424,4950.0,4950.0,4800.0,4800.0
2025-11-18,901,2,San Francisco,California,United States,2016.0,45513.0,9300.0,OOO,12.3,OOX,4.0,2012.0,4300.0,5000.0,5000.0,5000.0,40427.0,6262.4,OXX,737600.0,OXX,10.0,2006.0,2500.0,3762.4,3762.4,3762.4,4300.0,4300.0,2500.0,2500.0
2025-11-18,901,3,Havana,,Cuba,1960.0,45513.0,9851.6,OO%,12100.0,OOO,0.0,1960.0,5000.0,4851.6,4851.6,4851.6,40427.0,8254.0,OO%,11500.0,O%X,6.0,1966.0,3400.0,4854.0,4854.0,4854.0,5000.0,5000.0,3400.0,3400.0
2025-11-18,901,4,Rio de Janeiro,,Brazil,1991.0,45513.0,9600.0,OOO,17.3,OOX,3.0,1988.0,4600.0,5000.0,5000.0,5000.0,40427.0,7000.0,OOO,33.5,OXX,11.0,1980.0,2000.0,5000.0,5000.0,5000.0,4600.0,4600.0,2000.0,2000.0
2025-11-18,901,5,Amsterdam,,Netherlands,1949.0,45513.0,6819.6,OO%,20100.0,OXX,11.0,1960.0,2000.0,4819.6,4819.6,4819.6,40427.0,9117.2,OO%,20700.0,OOX,4.0,1953.0,4300.0,4817.2,4817.2,4817.2,2000.0,2000.0,4300.0,4300.0
2025-11-19,902,1,RAF Harwell,England,United Kingdom,1944.0,45836.0,9230.9,OXX,269100.0,OOO,0.0,1944.0,5000.0,4230.9,4230.9,4230.9,46002.0,9607.6,OOX,60600.0,OO%,1.0,1943.0,4950.0,4657.6,4657.6,4657.6,5000.0,5000.0,4950.0,4950.0
2025-11-19,902,2,Bratislava,,Slovakia,2016.0,45836.0,9800.0,OOO,11.0,OO%,2.0,2014.0,4800.0,5000.0,5000.0,5000.0,46002.0,9998.386,OO%,80.7,OOO,0.0,2016.0,5000.0,4998.386,4998.386,4998.386,4800.0,4800.0,5000.0,5000.0
2025-11-19,902,3,Copenhagen,,Denmark,1972.0,45836.0,9800.0,OOO,24.9,OO%,2.0,1970.0,4800.0,5000.0,5000.0,5000.0,46002.0,7498.11,OO%,94.5,OXX,8.0,1980.0,2500.0,4998.11,4998.11,4998.11,4800.0,4800.0,2500.0,2500.0
2025-11-19,902,4,Stockholm,,Sweden,1958.0,45836.0,7004.9,OXX,895100.0,O%X,6.0,1964.0,3400.0,3604.9,3604.9,3604.9,46002.0,9098.2,OXX,401800.0,OOO,0.0,1958.0,5000.0,4098.2,4098.2,4098.2,3400.0,3400.0,5000.0,5000.0
2025-11-19,902,5,Washington DC,Washington DC,United States,1962.0,45836.0,10000.0,OOO,1.2,OOO,0.0,1962.0,5000.0,5000.0,5000.0,5000.0,46002.0,9800.0,OOO,1.8,OO%,2.0,1964.0,4800.0,5000.0,5000.0,5000.0,5000.0,5000.0,4800.0,4800.0
2025-11-20,903,1,Chicago,Illinois,United States,1920.0,40914.0,6981.918,OO%,904.1,OXX,11.0,1931.0,2000.0,4981.918,4981.918,4981.918,39925.0,8900.0,OOO,11.1,O%X,5.0,1925.0,3900.0,5000.0,5000.0,5000.0,2000.0,2000.0,3900.0,3900.0
2025-11-20,903,2,Essen,North Rhine-Westphalia,Germany,1981.0,40914.0,8608.5,OXX,491500.0,OOX,3.0,1978.0,4600.0,4008.5,4008.5,4008.5,39925.0,6315.0,O%X,185000.0,OXX,13.0,1968.0,2000.0,4315.0,4315.0,4315.0,4600.0,4600.0,2000.0,2000.0
2025-11-20,903,3,Placencia,,Belize,2018.0,40914.0,7485.676,OO%,716.2,OXX,8.0,2010.0,2500.0,4985.676,4985.676,4985.676,39925.0,9995.08,OO%,246.0,OOO,0.0,2018.0,5000.0,4995.08,4995.08,4995.08,2500.0,2500.0,5000.0,5000.0
2025-11-20,903,4,Madrid,,Spain,1965.0,40914.0,9899.6,OO%,1900.0,OO%,1.0,1966.0,4950.0,4949.6,4949.6,4949.6,39925.0,7483.938,OO%,803.1,OXX,8.0,1957.0,2500.0,4983.938,4983.938,4983.938,4950.0,4950.0,2500.0,2500.0
2025-11-20,903,5,Shanghai,,China,1972.0,40914.0,7937.25,%XX,1125500.0,OOO,0.0,1972.0,5000.0,2937.25,2937.25,2937.25,39925.0,7230.55,%XX,1138900.0,OOX,4.0,1968.0,4300.0,2930.55,2930.55,2930.55,5000.0,5000.0,4300.0,4300.0
2025-11-21,904,1,Moscow,,Russia,1991.0,46275.0,9899.6,OO%,1900.0,OO%,1.0,1992.0,4950.0,4949.6,4949.6,4949.6,46812.0,8343.2,OO%,2300.0,O%X,6.0,1985.0,3400.0,4943.2,4943.2,4943.2,4950.0,4950.0,3400.0,3400.0
2025-11-21,904,2,Oslo,,Norway,1950.0,46275.0,7489.06,OO%,547.0,OXX,10.0,1960.0,2500.0,4989.06,4989.06,4989.06,46812.0,9989.626,OO%,518.7,OOO,0.0,1950.0,5000.0,4989.626,4989.626,4989.626,2500.0,2500.0,5000.0,5000.0
2025-11-21,904,3,Istanbul,,Trkiye,1910.0,46275.0,9298.764,OO%,61.8,OOX,4.0,1906.0,4300.0,4998.764,4998.764,4998.764,46812.0,8896.24,OO%,188.0,O%X,5.0,1905.0,3900.0,4996.24,4996.24,4996.24,4300.0,4300.0,3900.0,3900.0
2025-11-21,904,4,Washington DC,Washington DC,United States,2025.0,46275.0,10000.0,OOO,7.5,OOO,0.0,2025.0,5000.0,5000.0,5000.0,5000.0,46812.0,10000.0,OOO,9.1,OOO,0.0,2025.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
2025-11-21,904,5,Dublin,,Ireland,1916.0,46275.0,9588.272,OO%,586.4,OOX,3.0,1919.0,4600.0,4988.272,4988.272,4988.272,46812.0,9583.254,OO%,837.3,OOX,3.0,1913.0,4600.0,4983.254,4983.254,4983.254,4600.0,4600.0,4600.0,4600.0
2025-11-24,907,1,San Francisco,California,United States,1992.0,43960.0,9241.6,OO%,2400.0,OOX,4.0,1996.0,4300.0,4941.6,4941.6,4941.6,44717.0,8393.956,OO%,302.2,O%X,6.0,1998.0,3400.0,4993.956,4993.956,4993.956,4300.0,4300.0,3400.0,3400.0
2025-11-24,907,2,Madrid,,Spain,1965.0,43960.0,8710.2,OXX,389800.0,OOX,3.0,1968.0,4600.0,4110.2,4110.2,4110.2,44717.0,8394.155999999999,OO%,292.2,O%X,7.0,1958.0,3400.0,4994.156,4994.156,4994.156,4600.0,4600.0,3400.0,3400.0
2025-11-24,907,3,Buenos Aires,,Argentina,1987.0,43960.0,9980.0,OO%,1000.0,OOO,0.0,1987.0,5000.0,4980.0,4980.0,4980.0,44717.0,10000.0,OOO,31.4,OOO,0.0,1987.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
2025-11-24,907,4,Lillehammer,,Norway,1906.0,43960.0,7766.7,O%X,133300.0,O%X,7.0,1913.0,3400.0,4366.7,4366.7,4366.7,44717.0,9160.0,OXX,290000.0,OO%,1.0,1905.0,4950.0,4210.0,4210.0,4210.0,3400.0,3400.0,4950.0,4950.0
2025-11-24,907,5,Lima,,Peru,2015.0,43960.0,8277.2,OO%,5700.0,O%X,6.0,2009.0,3400.0,4877.2,4877.2,4877.2,44717.0,8768.4,OO%,7900.0,O%X,5.0,2010.0,3900.0,4868.4,4868.4,4868.4,3400.0,3400.0,3900.0,3900.0
